-7.000000000000000000e+00,2.584000000000000000e+03,4.738276720046997070e+00,9.416140665353138831e-03,1.100854812606356231e-02
-3.000000000000000000e+00,3.240000000000000000e+03,6.010751247406005859e+00,8.942171565121821361e-03,1.178838194656520177e-02
2.000000000000000000e+00,3.452000000000000000e+03,6.066576957702636719e+00,8.580657368977428687e-03,1.061185348608983080e-02
5.000000000000000000e+00,3.240000000000000000e+03,5.668200492858886719e+00,8.653035961673884516e-03,1.154133363609979868e-02
-7.000000000000000000e+00,2.960000000000000000e+03,5.461978197097778320e+00,9.319820490655611120e-03,1.279389212643303880e-02
-1.100000000000000000e+01,2.401000000000000000e+03,4.541350841522216797e+00,8.735036748594805778e-03,1.146898944020110361e-02
-2.000000000000000000e+00,3.033000000000000000e+03,5.401823520660400391e+00,8.514625939543649102e-03,1.112071330970653901e-02
-6.000000000000000000e+00,2.741000000000000000e+03,4.982220411300659180e+00,7.604387268571516367e-03,1.057856545791626031e-02
-5.000000000000000000e+00,2.880000000000000000e+03,5.419136524200439453e+00,1.220518328716416537e-02,1.255038772682001355e-02
-5.000000000000000000e+00,2.860000000000000000e+03,5.140182495117187500e+00,9.885879868442394580e-03,1.079540255198832045e-02
-9.000000000000000000e+00,2.364000000000000000e+03,4.262788772583007812e+00,8.365672124943218310e-03,9.507978404221477733e-03
-6.000000000000000000e+00,2.768000000000000000e+03,5.028296232223510742e+00,9.110534157899079222e-03,1.178624039057142581e-02
-6.000000000000000000e+00,2.832000000000000000e+03,5.219333887100219727e+00,8.943869155700667761e-03,1.117424283119933595e-02
-9.000000000000000000e+00,2.452000000000000000e+03,4.433991193771362305e+00,8.887686053281787513e-03,1.120644566676472047e-02
-9.000000000000000000e+00,2.313000000000000000e+03,4.534801006317138672e+00,8.685633043515618087e-03,1.267437966801346870e-02
-4.000000000000000000e+00,2.972000000000000000e+03,5.328366756439208984e+00,9.147188339681089353e-03,1.212161894944628442e-02
2.000000000000000000e+00,3.408000000000000000e+03,6.621807575225830078e+00,8.116032386375459859e-03,1.067856118177752146e-02
-2.000000000000000000e+00,3.388000000000000000e+03,6.356815576553344727e+00,8.883665005642200907e-03,1.198360932702082285e-02
-4.000000000000000000e+00,3.292000000000000000e+03,6.008617401123046875e+00,7.591652422299055916e-03,1.005518114168259432e-02
-2.000000000000000000e+00,3.508000000000000000e+03,6.531116247177124023e+00,7.383872966232996916e-03,1.042134609190316363e-02
-1.000000000000000000e+01,2.688000000000000000e+03,5.130541086196899414e+00,7.689801235331228044e-03,1.042363660785459653e-02
2.000000000000000000e+00,3.652000000000000000e+03,6.958449840545654297e+00,8.788055752655562353e-03,1.006483628178879083e-02
1.000000000000000000e+00,3.476000000000000000e+03,6.329553842544555664e+00,1.079975633338266065e-02,1.178553773885767167e-02
-3.000000000000000000e+00,3.452000000000000000e+03,5.997499704360961914e+00,9.170710207429325772e-03,1.117993087179342329e-02
-4.000000000000000000e+00,2.832000000000000000e+03,4.942513227462768555e+00,8.624603436063889642e-03,1.050573550081234514e-02
-3.000000000000000000e+00,3.473000000000000000e+03,6.163025379180908203e+00,7.507661841150287119e-03,9.815282820250193982e-03
-1.500000000000000000e+01,2.016000000000000000e+03,3.932318687438964844e+00,9.740698443260044012e-03,1.290375419813113468e-02
6.000000000000000000e+00,3.156000000000000000e+03,5.382153749465942383e+00,7.663847961178298952e-03,9.634422186731826307e-03
4.000000000000000000e+00,3.273000000000000000e+03,5.803612232208251953e+00,8.405449605358342180e-03,1.051449362463808233e-02
-1.200000000000000000e+01,2.252000000000000000e+03,3.542211532592773438e+00,7.919264260587017754e-03,1.035669237977012921e-02
-8.000000000000000000e+00,2.913000000000000000e+03,4.577956914901733398e+00,8.234800007033707403e-03,1.055047907820842214e-02
-7.000000000000000000e+00,2.412000000000000000e+03,4.033893108367919922e+00,8.401560792831613486e-03,1.143267938161045098e-02
